id_order_detail,id_user,id_produk,jumlah_pembelian,subtotal_transaksi,metode_bayar,rating_transaksi,jam_pesanan,waktu_pesanan,nama_produk,kategori_produk,harga_asli_produk,stok_aktual,total_terjual_global,rating_rata_rata_produk,is_organik
50212,1407,121,1,25000,QRIS,4,13,2026-01-12 13:48:14,Paprika Merah,Sayuran,25000,55,64,4.21,0
50213,1440,117,1,8000,QRIS,5,12,2026-05-12 12:56:28,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
50214,1155,117,1,9000,QRIS,5,10,2026-04-19 10:36:16,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
50215,1185,119,1,11000,COD,5,13,2026-03-13 13:36:32,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
50216,1023,162,3,146500,Transfer Bank,5,21,2026-04-09 21:34:46,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50217,1495,105,1,19000,QRIS,4,10,2026-01-06 10:10:53,Brokoli Organik,Sayuran,22000,30,73,4.44,1
50218,1439,121,2,45500,Transfer Bank,4,17,2026-06-12 17:43:20,Paprika Merah,Sayuran,25000,55,64,4.21,0
50219,1027,166,2,87500,COD,5,8,2026-05-10 08:45:12,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
50220,1164,167,4,180000,Transfer Bank,2,18,2026-04-22 18:51:23,Jamur Portobello,Jamur,45000,43,38,3.8,0
50221,1028,156,2,32000,QRIS,4,21,2026-01-08 21:27:57,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
50222,1459,101,1,9000,Transfer Bank,4,1,2026-04-25 01:11:15,Kangkung Organik,Sayuran,9000,38,80,4.27,1
50223,1207,118,1,8000,COD,4,14,2026-01-23 14:24:55,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
50224,1455,149,1,32000,COD,3,7,2026-04-26 07:39:08,Bawang Putih,Rempah,32000,41,58,4.07,0
50225,1118,111,3,60000,QRIS,4,23,2026-04-07 23:41:56,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
50226,1025,153,3,42000,QRIS,4,9,2026-04-06 09:23:53,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
50227,1187,141,2,56000,Transfer Bank,5,5,2026-01-11 05:55:53,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
50228,1160,164,5,125000,QRIS,5,13,2026-02-14 13:09:45,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50229,1396,147,2,16000,COD,4,13,2026-01-16 13:10:12,Sereh Segar,Rempah,8000,102,83,4.52,0
50230,1049,114,3,23000,COD,2,8,2026-01-18 08:18:22,Terong Ungu,Sayuran,9000,91,76,4.02,0
50231,1310,153,1,14000,QRIS,4,1,2026-01-11 01:42:52,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
50232,1335,120,5,35000,QRIS,4,17,2026-03-20 17:23:49,Timun Segar,Sayuran,7000,53,77,3.8,0
50233,1341,127,3,84000,Transfer Bank,3,14,2026-04-10 14:42:20,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
50234,1215,101,3,27000,QRIS,5,7,2026-01-07 07:48:02,Kangkung Organik,Sayuran,9000,38,80,4.27,1
50235,1467,143,1,20000,QRIS,5,3,2026-05-20 03:52:26,Kunyit Organik,Rempah,20000,27,71,4.01,1
50236,1081,157,2,36000,QRIS,3,8,2026-05-09 08:28:03,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
50237,1196,125,2,36000,QRIS,4,13,2026-02-08 13:04:20,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
50238,1461,161,3,112500,QRIS,3,12,2026-01-27 12:03:57,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
50239,1270,143,4,80000,QRIS,4,11,2026-02-04 11:02:33,Kunyit Organik,Rempah,20000,27,71,4.01,1
50240,1440,159,2,56000,QRIS,5,4,2026-04-22 04:05:36,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
50241,1312,124,5,25000,QRIS,3,8,2026-04-12 08:37:50,Daun Singkong,Sayuran,5000,70,81,3.68,0
50242,1419,100,2,16000,QRIS,4,18,2026-06-16 18:58:46,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
50243,1373,130,1,28000,Transfer Bank,5,8,2026-02-10 08:31:58,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
50244,1161,158,3,61000,COD,5,13,2026-01-25 13:50:35,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
50245,1080,115,4,40000,Transfer Bank,4,18,2026-01-15 18:22:57,Buncis Segar,Sayuran,10000,69,68,4.26,0
50246,1166,155,3,22500,QRIS,4,10,2026-05-23 10:00:16,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
50247,1450,119,2,22000,QRIS,4,12,2026-06-26 12:32:13,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
50248,1161,142,1,15000,Transfer Bank,4,8,2026-03-16 08:05:39,Kunyit Segar,Rempah,15000,62,72,4.29,0
50249,1012,103,5,43000,COD,5,16,2026-02-24 16:21:50,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
50250,1312,164,3,75000,Transfer Bank,5,8,2026-06-21 08:10:04,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50251,1282,159,1,28000,QRIS,3,20,2026-01-18 20:47:40,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
50252,1018,141,2,56000,QRIS,5,6,2026-06-24 06:19:28,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
50253,1279,144,1,16000,COD,3,11,2026-05-09 11:04:17,Temulawak Segar,Rempah,18000,70,66,4.23,0
50254,1473,111,2,35500,QRIS,4,8,2026-03-15 08:37:19,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
50255,1474,140,1,19500,QRIS,4,15,2026-06-15 15:26:09,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50256,1072,121,2,44500,QRIS,3,14,2026-06-04 14:33:29,Paprika Merah,Sayuran,25000,55,64,4.21,0
50257,1024,129,1,22000,QRIS,4,14,2026-02-04 14:08:44,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
50258,1045,136,1,36000,COD,3,15,2026-04-15 15:14:03,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
50259,1092,139,2,36000,COD,2,11,2026-05-08 11:38:48,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
50260,1244,132,4,119000,QRIS,3,16,2026-03-26 16:32:10,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50261,1015,145,1,16000,Transfer Bank,3,21,2026-03-13 21:55:45,Kencur Segar,Rempah,16000,57,79,4.0,0
50262,1386,162,2,104000,Transfer Bank,5,16,2026-01-07 16:48:27,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50263,1352,131,4,56000,Transfer Bank,4,15,2026-03-27 15:37:57,Pepaya California,Buah-buahan,14000,38,74,4.12,0
50264,1167,123,1,5000,COD,5,14,2026-05-11 14:53:23,Kemangi Segar,Sayuran,6000,30,80,4.57,1
50265,1323,113,1,29000,Transfer Bank,3,9,2026-05-05 09:48:09,Cabai Rawit,Sayuran,32000,116,61,4.37,0
50266,1347,149,2,64000,Transfer Bank,3,19,2026-04-27 19:55:41,Bawang Putih,Rempah,32000,41,58,4.07,0
50267,1022,132,1,32000,QRIS,2,16,2026-05-04 16:45:41,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50268,1176,133,2,73000,COD,4,21,2026-01-12 21:22:15,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
50269,1450,103,1,10000,QRIS,5,1,2026-05-17 01:54:39,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
50270,1084,149,2,60500,QRIS,3,16,2026-02-15 16:50:35,Bawang Putih,Rempah,32000,41,58,4.07,0
50271,1161,103,2,18000,QRIS,5,14,2026-03-09 14:46:32,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
50272,1445,131,4,56000,QRIS,5,15,2026-05-16 15:46:12,Pepaya California,Buah-buahan,14000,38,74,4.12,0
50273,1047,114,2,16000,QRIS,4,7,2026-02-17 07:38:52,Terong Ungu,Sayuran,9000,91,76,4.02,0
50274,1192,129,1,22000,QRIS,3,17,2026-01-22 17:27:08,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
50275,1119,131,3,39500,COD,4,11,2026-05-19 11:18:01,Pepaya California,Buah-buahan,14000,38,74,4.12,0
50276,1424,162,4,208000,QRIS,5,12,2026-04-15 12:27:51,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50277,1312,112,5,140000,QRIS,2,11,2026-02-03 11:18:02,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
50278,1181,142,2,30000,Transfer Bank,4,14,2026-03-11 14:01:48,Kunyit Segar,Rempah,15000,62,72,4.29,0
50279,1392,124,1,5000,Transfer Bank,2,18,2026-01-26 18:57:36,Daun Singkong,Sayuran,5000,70,81,3.68,0
50280,1367,150,3,74000,QRIS,3,18,2026-04-06 18:28:57,Cabai Kering,Rempah,28000,63,56,3.98,0
50281,1400,100,1,8000,QRIS,4,14,2026-06-10 14:11:41,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
50282,1444,109,2,28000,QRIS,3,9,2026-01-26 09:01:49,Selada Organik,Sayuran,14000,20,65,4.16,1
50283,1395,132,1,32000,COD,3,11,2026-03-06 11:02:29,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50284,1060,135,1,22000,QRIS,4,9,2026-04-23 09:54:05,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
50285,1471,141,1,28000,QRIS,5,15,2026-05-03 15:14:04,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
50286,1315,120,1,7000,QRIS,3,15,2026-03-01 15:53:37,Timun Segar,Sayuran,7000,53,77,3.8,0
50287,1175,150,3,84000,COD,3,20,2026-03-03 20:30:14,Cabai Kering,Rempah,28000,63,56,3.98,0
50288,1399,158,1,22000,QRIS,5,7,2026-04-23 07:14:42,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
50289,1441,157,2,36000,COD,3,14,2026-03-11 14:01:09,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
50290,1060,158,1,22000,Transfer Bank,5,8,2026-01-14 08:10:31,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
50291,1394,157,3,46500,COD,3,10,2026-01-09 10:53:09,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
50292,1405,105,1,19500,Transfer Bank,4,14,2026-04-18 14:47:32,Brokoli Organik,Sayuran,22000,30,73,4.44,1
50293,1374,153,1,14000,QRIS,4,11,2026-02-13 11:12:01,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
50294,1292,126,3,45000,QRIS,2,14,2026-02-17 14:19:51,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50295,1438,149,4,128000,QRIS,3,15,2026-05-23 15:23:08,Bawang Putih,Rempah,32000,41,58,4.07,0
50296,1418,109,1,14000,Transfer Bank,4,8,2026-05-23 08:11:48,Selada Organik,Sayuran,14000,20,65,4.16,1
50297,1272,132,3,96000,QRIS,2,20,2026-02-27 20:19:49,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50298,1357,161,4,168000,QRIS,3,6,2026-05-24 06:09:38,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
50299,1027,134,1,14000,QRIS,3,15,2026-06-02 15:30:54,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
50300,1010,157,2,36000,QRIS,2,18,2026-06-23 18:16:00,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
50301,1246,168,5,137000,Transfer Bank,4,10,2026-02-19 10:11:39,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
50302,1400,132,3,96000,QRIS,3,9,2026-01-12 09:43:37,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50303,1210,104,2,31500,Transfer Bank,1,7,2026-05-13 07:16:48,Brokoli Premium,Sayuran,18000,73,70,3.61,0
50304,1228,126,2,30000,QRIS,3,16,2026-03-06 16:37:55,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50305,1219,129,1,22000,QRIS,4,19,2026-06-08 19:54:07,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
50306,1317,144,1,18000,Transfer Bank,4,10,2026-06-20 10:24:40,Temulawak Segar,Rempah,18000,70,66,4.23,0
50307,1286,141,1,26500,QRIS,5,19,2026-05-17 19:53:35,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
50308,1480,138,2,31000,QRIS,5,8,2026-05-17 08:27:24,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
50309,1188,148,1,35000,QRIS,4,12,2026-05-14 12:29:17,Bawang Merah,Rempah,35000,101,63,3.92,0
50310,1268,140,2,44000,QRIS,5,17,2026-05-23 17:51:29,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50311,1416,147,3,24000,COD,4,20,2026-04-01 20:44:13,Sereh Segar,Rempah,8000,102,83,4.52,0
50312,1440,127,1,28000,Transfer Bank,3,20,2026-01-01 20:31:57,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
50313,1220,164,3,75000,COD,4,18,2026-03-22 18:07:40,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50314,1432,126,1,15000,QRIS,4,10,2026-06-02 10:37:54,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50315,1292,145,4,54500,QRIS,4,16,2026-01-04 16:54:45,Kencur Segar,Rempah,16000,57,79,4.0,0
50316,1082,168,1,30000,QRIS,4,10,2026-04-27 10:08:46,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
50317,1399,127,2,56000,QRIS,2,9,2026-06-10 09:08:25,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
50318,1403,140,3,66000,COD,3,13,2026-02-23 13:30:49,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50319,1339,111,3,54500,QRIS,5,9,2026-04-22 09:20:32,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
50320,1371,154,1,18000,QRIS,4,12,2026-04-15 12:22:03,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
50321,1090,120,4,28000,Transfer Bank,3,18,2026-02-10 18:24:51,Timun Segar,Sayuran,7000,53,77,3.8,0
50322,1496,136,1,36000,Transfer Bank,2,8,2026-03-16 08:01:00,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
50323,1359,114,1,8500,QRIS,4,15,2026-05-22 15:27:57,Terong Ungu,Sayuran,9000,91,76,4.02,0
50324,1093,100,1,8000,QRIS,3,21,2026-05-15 21:00:00,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
50325,1248,114,2,18000,Transfer Bank,5,10,2026-06-15 10:16:16,Terong Ungu,Sayuran,9000,91,76,4.02,0
50326,1089,153,1,14000,QRIS,3,18,2026-05-27 18:12:48,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
50327,1414,126,1,15000,QRIS,2,20,2026-02-15 20:04:25,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50328,1019,140,1,22000,Transfer Bank,3,15,2026-04-23 15:14:18,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50329,1062,134,4,64000,QRIS,4,15,2026-04-08 15:23:16,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
50330,1326,116,1,7000,QRIS,3,6,2026-04-08 06:58:15,Jagung Manis,Sayuran,7000,114,80,3.83,0
50331,1219,130,4,112000,QRIS,5,7,2026-01-07 07:44:01,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
50332,1263,123,1,6000,QRIS,4,11,2026-06-13 11:22:04,Kemangi Segar,Sayuran,6000,30,80,4.57,1
50333,1349,132,2,64000,QRIS,2,18,2026-02-15 18:39:57,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
50334,1095,133,1,40000,QRIS,4,20,2026-01-09 20:18:04,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
50335,1415,167,2,90000,COD,3,18,2026-03-10 18:02:08,Jamur Portobello,Jamur,45000,43,38,3.8,0
50336,1315,130,1,28000,QRIS,5,11,2026-06-25 11:27:33,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
50337,1236,114,2,18000,Transfer Bank,2,11,2026-06-23 11:40:24,Terong Ungu,Sayuran,9000,91,76,4.02,0
50338,1333,145,1,14000,QRIS,3,9,2026-01-10 09:17:53,Kencur Segar,Rempah,16000,57,79,4.0,0
50339,1330,154,1,18000,COD,3,0,2026-02-12 00:12:03,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
50340,1486,168,1,30000,QRIS,3,5,2026-04-12 05:12:42,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
50341,1016,101,1,8500,QRIS,5,9,2026-06-10 09:06:44,Kangkung Organik,Sayuran,9000,38,80,4.27,1
50342,1179,101,2,18000,QRIS,5,11,2026-04-20 11:24:05,Kangkung Organik,Sayuran,9000,38,80,4.27,1
50343,1318,140,1,21000,Transfer Bank,4,11,2026-02-13 11:42:53,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50344,1220,129,1,20500,QRIS,4,10,2026-02-18 10:04:19,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
50345,1342,162,2,98000,Transfer Bank,5,10,2026-03-10 10:29:30,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50346,1383,119,3,33000,Transfer Bank,5,12,2026-01-16 12:15:45,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
50347,1422,145,4,64000,Transfer Bank,3,15,2026-02-15 15:49:11,Kencur Segar,Rempah,16000,57,79,4.0,0
50348,1094,147,2,16000,QRIS,5,12,2026-03-26 12:10:39,Sereh Segar,Rempah,8000,102,83,4.52,0
50349,1305,166,2,96000,QRIS,5,18,2026-04-22 18:29:19,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
50350,1165,116,1,7000,QRIS,2,1,2026-06-16 01:44:21,Jagung Manis,Sayuran,7000,114,80,3.83,0
50351,1184,107,3,45000,Transfer Bank,5,4,2026-01-12 04:25:08,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
50352,1009,122,1,8000,QRIS,5,9,2026-06-02 09:28:14,Kol Putih,Sayuran,8000,118,72,4.54,0
50353,1011,156,2,32000,QRIS,3,7,2026-02-26 07:11:21,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
50354,1453,136,2,76000,QRIS,3,9,2026-03-23 09:31:44,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
50355,1122,147,1,7000,QRIS,5,20,2026-01-13 20:22:13,Sereh Segar,Rempah,8000,102,83,4.52,0
50356,1316,140,1,22000,QRIS,4,7,2026-03-14 07:14:42,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50357,1352,163,1,30000,Transfer Bank,4,9,2026-04-03 09:04:08,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
50358,1284,148,1,35000,QRIS,3,13,2026-03-07 13:46:53,Bawang Merah,Rempah,35000,101,63,3.92,0
50359,1343,164,1,25000,QRIS,5,6,2026-05-15 06:00:16,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50360,1193,138,2,32000,QRIS,5,15,2026-01-07 15:03:50,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
50361,1274,121,2,46000,QRIS,4,14,2026-06-11 14:18:07,Paprika Merah,Sayuran,25000,55,64,4.21,0
50362,1499,153,2,26000,QRIS,3,12,2026-03-26 12:41:26,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
50363,1010,123,1,5500,Transfer Bank,5,12,2026-03-20 12:53:46,Kemangi Segar,Sayuran,6000,30,80,4.57,1
50364,1375,166,1,48000,COD,5,20,2026-01-13 20:24:53,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
50365,1053,146,1,14000,QRIS,4,15,2026-06-09 15:22:44,Lengkuas Segar,Rempah,14000,36,78,4.21,0
50366,1278,124,1,5000,QRIS,2,13,2026-06-20 13:28:44,Daun Singkong,Sayuran,5000,70,81,3.68,0
50367,1078,155,2,16000,QRIS,4,22,2026-02-06 22:22:24,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
50368,1489,161,2,77500,QRIS,3,7,2026-04-02 07:03:16,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
50369,1131,164,1,25000,Transfer Bank,5,5,2026-03-08 05:23:18,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50370,1291,135,2,44000,Transfer Bank,2,6,2026-03-27 06:30:03,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
50371,1420,142,1,15000,Transfer Bank,4,20,2026-06-22 20:10:01,Kunyit Segar,Rempah,15000,62,72,4.29,0
50372,1107,124,4,17500,QRIS,4,10,2026-06-19 10:36:17,Daun Singkong,Sayuran,5000,70,81,3.68,0
50373,1094,136,5,165500,COD,2,1,2026-06-21 01:11:54,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
50374,1028,118,1,8000,QRIS,3,7,2026-05-26 07:32:43,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
50375,1442,103,1,9000,QRIS,5,11,2026-02-25 11:54:56,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
50376,1084,104,1,18000,QRIS,1,21,2026-05-23 21:04:41,Brokoli Premium,Sayuran,18000,73,70,3.61,0
50377,1052,163,2,58000,Transfer Bank,4,8,2026-04-15 08:34:05,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
50378,1395,168,1,30000,QRIS,3,12,2026-05-08 12:22:15,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
50379,1332,125,5,77000,QRIS,5,8,2026-01-05 08:43:00,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
50380,1265,141,4,104500,QRIS,4,18,2026-03-06 18:46:04,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
50381,1426,157,1,16000,QRIS,2,20,2026-03-15 20:08:39,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
50382,1479,117,1,7500,QRIS,5,9,2026-06-18 09:46:17,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
50383,1065,109,2,28000,QRIS,4,7,2026-05-26 07:45:13,Selada Organik,Sayuran,14000,20,65,4.16,1
50384,1373,123,2,12000,Transfer Bank,5,12,2026-04-27 12:32:18,Kemangi Segar,Sayuran,6000,30,80,4.57,1
50385,1027,120,3,21000,QRIS,2,19,2026-06-13 19:22:53,Timun Segar,Sayuran,7000,53,77,3.8,0
50386,1149,145,1,15000,QRIS,3,15,2026-03-11 15:22:31,Kencur Segar,Rempah,16000,57,79,4.0,0
50387,1157,162,4,208000,QRIS,4,10,2026-03-10 10:06:49,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50388,1431,160,2,70000,Transfer Bank,4,9,2026-05-22 09:52:27,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
50389,1400,110,2,32000,QRIS,3,8,2026-03-14 08:01:39,Tomat Cherry,Sayuran,16000,44,64,3.9,0
50390,1258,112,1,28000,QRIS,4,12,2026-04-25 12:44:48,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
50391,1125,108,2,22000,Transfer Bank,3,19,2026-06-19 19:08:00,Selada Keriting,Sayuran,11000,43,83,3.98,0
50392,1041,145,1,14500,QRIS,3,9,2026-02-10 09:29:56,Kencur Segar,Rempah,16000,57,79,4.0,0
50393,1243,121,2,50000,QRIS,4,1,2026-05-09 01:25:03,Paprika Merah,Sayuran,25000,55,64,4.21,0
50394,1208,123,1,6000,COD,5,7,2026-06-09 07:29:52,Kemangi Segar,Sayuran,6000,30,80,4.57,1
50395,1266,165,1,38000,COD,2,7,2026-04-07 07:01:53,Jamur King Oyster,Jamur,38000,34,52,3.9,0
50396,1311,139,4,73000,Transfer Bank,2,14,2026-01-13 14:01:24,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
50397,1012,119,1,11000,Transfer Bank,4,14,2026-04-05 14:18:21,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
50398,1314,165,1,38000,COD,3,12,2026-06-17 12:18:37,Jamur King Oyster,Jamur,38000,34,52,3.9,0
50399,1099,131,1,14000,QRIS,3,10,2026-04-19 10:41:16,Pepaya California,Buah-buahan,14000,38,74,4.12,0
50400,1190,107,4,51500,Transfer Bank,4,19,2026-06-24 19:10:25,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
50401,1382,140,1,22000,Transfer Bank,4,9,2026-05-22 09:55:38,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
50402,1221,162,4,208000,QRIS,5,19,2026-03-27 19:02:53,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
50403,1236,116,1,7000,QRIS,2,16,2026-03-10 16:52:32,Jagung Manis,Sayuran,7000,114,80,3.83,0
50404,1177,106,1,12000,QRIS,3,13,2026-05-17 13:23:51,Wortel Baby,Sayuran,12000,103,70,4.11,0
50405,1150,149,2,58500,QRIS,2,9,2026-06-15 09:12:40,Bawang Putih,Rempah,32000,41,58,4.07,0
50406,1353,126,3,40500,QRIS,3,10,2026-06-07 10:28:54,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50407,1414,138,1,18000,QRIS,3,11,2026-01-24 11:29:28,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
50408,1339,135,1,22000,QRIS,2,17,2026-02-04 17:20:38,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
50409,1481,134,2,30500,Transfer Bank,3,9,2026-01-05 09:41:56,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
50410,1321,107,1,15000,Transfer Bank,5,20,2026-01-01 20:00:23,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
50411,1131,117,2,18000,QRIS,5,10,2026-02-23 10:49:41,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
50412,1471,100,1,8000,Transfer Bank,5,10,2026-06-19 10:29:57,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
50413,1353,122,2,16000,QRIS,5,22,2026-01-04 22:45:48,Kol Putih,Sayuran,8000,118,72,4.54,0
50414,1051,125,3,54000,QRIS,3,9,2026-06-25 09:54:34,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
50415,1061,124,1,5000,COD,2,19,2026-06-16 19:17:54,Daun Singkong,Sayuran,5000,70,81,3.68,0
50416,1121,133,1,40000,QRIS,4,9,2026-05-01 09:50:00,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
50417,1218,133,2,80000,QRIS,5,7,2026-01-25 07:58:22,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
50418,1390,164,1,25000,QRIS,5,9,2026-05-17 09:36:11,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
50419,1325,137,2,82000,Transfer Bank,5,11,2026-01-23 11:22:25,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
50420,1460,136,5,177000,QRIS,3,21,2026-01-16 21:22:37,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
50421,1118,101,2,18000,Transfer Bank,4,12,2026-01-23 12:06:02,Kangkung Organik,Sayuran,9000,38,80,4.27,1
50422,1313,126,2,30000,QRIS,2,18,2026-02-04 18:20:16,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
50423,1096,105,1,22000,QRIS,5,8,2026-01-14 08:58:49,Brokoli Organik,Sayuran,22000,30,73,4.44,1
50424,1441,168,1,30000,COD,4,7,2026-05-16 07:42:52,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
50425,1165,166,1,48000,QRIS,5,13,2026-04-24 13:08:03,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
